gene	genomic_class	arrangement	provenance	dup_class4	TF_subfamily	in_lambert	hgnc_locus_type	is_ohnolog	is_ohnolog_relaxed	ohnolog_rescue_via_cluster	cluster_id	n_ohnolog_partners	ohnolog_dup_time	youngest_paralog_node	age_category	canon	gwas_SLE_lupus	gwas_rheumatoid_arthritis	gwas_allergy	gwas_asthma	gwas_type_1_diabetes	gwas_any	n_gwas_diseases	lineage	origin_window	is_IEI
RUNX2	singleton	dispersed	ohnolog	dispersed_ohnolog	Runt	True	gene with protein product	True	True	False		2	Vertebrata	Bilateria	pre2R_ancient	RUNX2	False	False	False	False	False	False	0	alpha	before_R1	False
RUNX3	singleton	dispersed	ohnolog	dispersed_ohnolog	Runt	True	gene with protein product	True	True	False		2	Vertebrata	Bilateria	pre2R_ancient	RUNX3	False	False	True	True	True	True	3	beta	before_R1	False
AIRE	singleton	dispersed	ohnolog	dispersed_ohnolog	SAND	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient	AIRE	False	True	False	False	True	True	2	alpha	after_R2	True
GMEB1	singleton	dispersed	ohnolog	dispersed_ohnolog	SAND	True	gene with protein product	True	True	False		1	Vertebrata	Vertebrata	2R_vertebrata	GMEB1	False	False	False	False	False	False	0	beta	before_R1	False
GMEB2	singleton	dispersed	ohnolog	dispersed_ohnolog	SAND	True	gene with protein product	True	True	False		1	Vertebrata	Vertebrata	2R_vertebrata	GMEB2	False	False	False	False	False	False	0	beta	before_R1	False
SKOR2	singleton	dispersed	ohnolog	dispersed_ohnolog	SAND	True	gene with protein product	True	True	False		1	Vertebrata	Vertebrata	2R_vertebrata	SKOR2	False	False	False	False	False	False	0		R1_to_R2	False
NFIA	singleton	dispersed	ohnolog	dispersed_ohnolog	SMAD	True	gene with protein product	True	True	False		3	Vertebrata	Vertebrata	2R_vertebrata	NFIA	False	False	False	False	False	False	0	alpha	before_R1	False
NFIB	singleton	dispersed	ohnolog	dispersed_ohnolog	SMAD	True	gene with protein product	True	True	False		3	Vertebrata	Chordata	pre2R_ancient	NFIB	False	False	True	False	False	True	1	alpha	before_R1	False
NFIC	singleton	dispersed	ohnolog	dispersed_ohnolog	SMAD	True	gene with protein product	True	True	False		3	Vertebrata	Chordata	pre2R_ancient	NFIC	False	False	False	True	False	True	1	beta	before_R1	False
NFIX	singleton	dispersed	ohnolog	dispersed_ohnolog	SMAD	True	gene with protein product	True	True	False		3	Vertebrata	Vertebrata	2R_vertebrata	NFIX	False	False	False	False	False	False	0		before_R1	False
SMAD1	singleton	dispersed	ohnolog	dispersed_ohnolog	SMAD	True	gene with protein product	True	True	False		2	Vertebrata	Bilateria	pre2R_ancient	GARS1	False	False	False	False	False	False	0		before_R1	False
SMAD3	singleton	dispersed	ohnolog	dispersed_ohnolog	SMAD	True	gene with protein product	True	True	False		1	Vertebrata	Vertebrata	2R_vertebrata	SMAD3	True	False	True	True	True	True	4	alpha	before_R1	False
SMAD5	singleton	dispersed	ohnolog	dispersed_ohnolog	SMAD	True	gene with protein product	True	True	False		2	Vertebrata	Bilateria	pre2R_ancient	SMAD5	False	False	False	False	False	False	0	beta	before_R1	False
SMAD9	singleton	dispersed	ohnolog	dispersed_ohnolog	SMAD	True	gene with protein product	True	True	False		2	Vertebrata	Bilateria	pre2R_ancient	SMAD9	False	False	False	False	False	False	0	alpha	before_R1	False
STAT2	singleton	dispersed	ohnolog	dispersed_ohnolog	STAT	True	gene with protein product	True	True	False		5	Vertebrata	Vertebrata	2R_vertebrata	STAT2	False	False	False	False	False	False	0		before_R1	True
STAT6	singleton	dispersed	ohnolog	dispersed_ohnolog	STAT	True	gene with protein product	True	True	False		5	Vertebrata	Vertebrata	2R_vertebrata	STAT6	False	False	True	True	False	True	2		before_R1	True
EOMES	singleton	dispersed	ohnolog	dispersed_ohnolog	T-box	True	gene with protein product	True	True	False		2	Vertebrata	Bilateria	pre2R_ancient	EOMES	False	True	False	False	False	True	1	alpha	before_R1	False
MGA	singleton	dispersed	ohnolog	dispersed_ohnolog	T-box	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient	MGA	False	False	False	False	False	False	0	beta	before_R1	False
T	singleton	dispersed	ohnolog	dispersed_ohnolog	T-box	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient	TBXT	False	False	False	False	False	False	0		before_R1	False
TBR1	singleton	dispersed	ohnolog	dispersed_ohnolog	T-box	True	gene with protein product	True	True	False		2	Vertebrata	Bilateria	pre2R_ancient	TBR1	False	False	False	False	False	False	0		before_R1	False
TBX19	singleton	dispersed	ohnolog	dispersed_ohnolog	T-box	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient	TBX19	False	False	False	False	False	False	0	alpha	before_R1	False
TBX21	singleton	dispersed	ohnolog	dispersed_ohnolog	T-box	True	gene with protein product	True	True	False		3	Vertebrata	Bilateria	pre2R_ancient	TBX21	False	False	True	True	False	True	2		before_R1	False
TBP	singleton	dispersed	ohnolog	dispersed_ohnolog	TBP	True	gene with protein product	True	True	False		1	Vertebrata	Opisthokonta	pre2R_ancient	TBP	False	False	False	False	False	False	0	alpha	R1_to_R2	False
TBPL2	singleton	dispersed	ohnolog	dispersed_ohnolog	TBP	True	gene with protein product	True	True	False		1	Vertebrata	Opisthokonta	pre2R_ancient	TBPL2	False	False	False	False	False	False	0		before_R1	False
TEAD1	singleton	dispersed	ohnolog	dispersed_ohnolog	TEA	True	gene with protein product	True	True	False		2	Vertebrata	Vertebrata	2R_vertebrata	TEAD1	False	False	False	False	False	False	0	alpha	before_R1	False
TEAD3	singleton	dispersed	ohnolog	dispersed_ohnolog	TEA	True	gene with protein product	True	True	False		2	Vertebrata	Bilateria	pre2R_ancient	TEAD3	False	False	False	False	False	False	0		before_R1	False
TEAD4	singleton	dispersed	ohnolog	dispersed_ohnolog	TEA	True	gene with protein product	True	True	False		2	Vertebrata	Vertebrata	2R_vertebrata	TEAD4	False	False	False	False	False	False	0	alpha	before_R1	False
AHR	singleton	dispersed	ohnolog	dispersed_ohnolog	bHLH	True	gene with protein product	True	True	False		1	Vertebrata	Chordata	pre2R_ancient	AHR	False	True	True	False	False	True	2	alpha	before_R1	False
AHRR	singleton	dispersed	ohnolog	dispersed_ohnolog	bHLH	True	gene with protein product	True	True	False		1	Vertebrata	Chordata	pre2R_ancient	AHRR	False	False	False	False	False	False	0		before_R1	False
ARNT	singleton	dispersed	ohnolog	dispersed_ohnolog	bHLH	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient	ARNT	False	False	False	True	False	True	1	beta	before_R1	False
ARNT2	singleton	dispersed	ohnolog	dispersed_ohnolog	bHLH	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient	ARNT2	False	False	False	False	False	False	0	alpha	before_R1	False
ARNTL	singleton	dispersed	ohnolog	dispersed_ohnolog	bHLH	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient	BMAL1	False	False	True	False	False	True	1	alpha	before_R1	False
ARNTL2	singleton	dispersed	ohnolog	dispersed_ohnolog	bHLH	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient	BMAL2	False	False	False	False	False	False	0	alpha	before_R1	False
ASCL3	singleton	dispersed	ohnolog	dispersed_ohnolog	bHLH	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient	ASCL3	False	False	False	False	False	False	0	alpha	before_R1	False
ASCL4	singleton	dispersed	ohnolog	dispersed_ohnolog	bHLH	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient	ASCL4	False	False	False	False	False	False	0		before_R1	False
BHLHE22	singleton	dispersed	ohnolog	dispersed_ohnolog	bHLH	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient	BHLHE22	False	False	False	False	False	False	0	alpha	before_R1	False
BHLHE23	singleton	dispersed	ohnolog	dispersed_ohnolog	bHLH	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient	BHLHE23	False	False	False	False	False	False	0	beta	before_R1	False
CLOCK	singleton	dispersed	ohnolog	dispersed_ohnolog	bHLH	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient	CLOCK	False	False	False	False	False	False	0		before_R1	False
EPAS1	singleton	dispersed	ohnolog	dispersed_ohnolog	bHLH	True	gene with protein product	True	True	False		2	Vertebrata	Bilateria	pre2R_ancient	EPAS1	False	False	False	False	False	False	0	alpha	before_R1	False
HAND1	singleton	dispersed	ohnolog	dispersed_ohnolog	bHLH	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient	HAND1	False	False	False	False	False	False	0	beta	before_R1	False
HAND2	singleton	dispersed	ohnolog	dispersed_ohnolog	bHLH	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient	HAND2	False	False	False	False	False	False	0		before_R1	False
HES1	singleton	dispersed	ohnolog	dispersed_ohnolog	bHLH	True	gene with protein product	True	True	False		1	Vertebrata	Opisthokonta	pre2R_ancient	GATD3	False	False	False	False	True	True	1	alpha	before_R1	False
HES4	singleton	dispersed	ohnolog	dispersed_ohnolog	bHLH	True	gene with protein product	True	True	False		1	Vertebrata	Opisthokonta	pre2R_ancient	HES4	False	False	False	False	False	False	0	alpha	before_R1	False
HEY1	singleton	dispersed	ohnolog	dispersed_ohnolog	bHLH	True	gene with protein product	True	True	False		2	Vertebrata	Opisthokonta	pre2R_ancient	HEY1	False	False	False	False	False	False	0	alpha	before_R1	False
HEY2	singleton	dispersed	ohnolog	dispersed_ohnolog	bHLH	True	gene with protein product	True	True	False		2	Vertebrata	Opisthokonta	pre2R_ancient	HEY2	False	False	False	False	False	False	0		before_R1	False
HEYL	singleton	dispersed	ohnolog	dispersed_ohnolog	bHLH	True	gene with protein product	True	True	False		2	Vertebrata	Opisthokonta	pre2R_ancient	HEYL	False	False	False	False	False	False	0	beta	before_R1	False
HIF1A	singleton	dispersed	ohnolog	dispersed_ohnolog	bHLH	True	gene with protein product	True	True	False		2	Vertebrata	Bilateria	pre2R_ancient	HIF1A	False	False	False	False	False	False	0	alpha	before_R1	False
HIF3A	singleton	dispersed	ohnolog	dispersed_ohnolog	bHLH	True	gene with protein product	True	True	False		2	Vertebrata	Bilateria	pre2R_ancient	HIF3A	False	False	False	False	False	False	0	alpha	before_R1	False
MITF	singleton	dispersed	ohnolog	dispersed_ohnolog	bHLH	True	gene with protein product	True	True	False		3	Vertebrata	Bilateria	pre2R_ancient	MITF	False	False	True	False	False	True	1	alpha	before_R1	False
MLXIP	singleton	dispersed	ohnolog	dispersed_ohnolog	bHLH	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient	MLXIP	False	False	False	False	False	False	0	alpha	before_R1	False
MLXIPL	singleton	dispersed	ohnolog	dispersed_ohnolog	bHLH	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient	MLXIPL	False	False	False	False	False	False	0	alpha	before_R1	False
MSC	singleton	dispersed	ohnolog	dispersed_ohnolog	bHLH	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient	MSC	False	False	True	False	False	True	1		before_R1	False
MXD1	singleton	dispersed	ohnolog	dispersed_ohnolog	bHLH	True	gene with protein product	True	True	False		3	Vertebrata	Bilateria	pre2R_ancient	MXD1	False	False	False	False	False	False	0	beta	before_R1	False
MXD3	singleton	dispersed	ohnolog	dispersed_ohnolog	bHLH	True	gene with protein product	True	True	False		3	Vertebrata	Bilateria	pre2R_ancient	MXD3	False	False	False	False	False	False	0	beta	before_R1	False
MXD4	singleton	dispersed	ohnolog	dispersed_ohnolog	bHLH	True	gene with protein product	True	True	False		3	Vertebrata	Bilateria	pre2R_ancient	MXD4	False	False	False	False	False	False	0	alpha	before_R1	False
MXI1	singleton	dispersed	ohnolog	dispersed_ohnolog	bHLH	True	gene with protein product	True	True	False		3	Vertebrata	Bilateria	pre2R_ancient	MXI1	False	False	True	False	False	True	1	alpha	before_R1	False
MYC	singleton	dispersed	ohnolog	dispersed_ohnolog	bHLH	True	gene with protein product	True	True	False		2	Vertebrata	Chordata	pre2R_ancient	MYC	False	False	True	True	False	True	2		R1_to_R2	False
MYCL	singleton	dispersed	ohnolog	dispersed_ohnolog	bHLH	True	gene with protein product	True	True	False		2	Vertebrata	Chordata	pre2R_ancient	MYCL	False	False	False	False	False	False	0	beta	after_R2	False
MYCN	singleton	dispersed	ohnolog	dispersed_ohnolog	bHLH	True	gene with protein product	True	True	False		2	Vertebrata	Chordata	pre2R_ancient	MYCN	False	False	False	False	False	False	0	alpha	R1_to_R2	False
MYOD1	singleton	dispersed	ohnolog	dispersed_ohnolog	bHLH	True	gene with protein product	True	True	False		3	Vertebrata	Vertebrata	2R_vertebrata	MYOD1	False	False	True	False	False	True	1	alpha	before_R1	False
MYOG	singleton	dispersed	ohnolog	dispersed_ohnolog	bHLH	True	gene with protein product	True	True	False		3	Vertebrata	Vertebrata	2R_vertebrata	MYOG	False	False	False	True	False	True	1	beta	before_R1	False
NCOA2	singleton	dispersed	ohnolog	dispersed_ohnolog	bHLH	True	gene with protein product	True	True	False		1	Vertebrata	Vertebrata	2R_vertebrata	NCOA2	True	False	True	False	False	True	2		before_R1	False
NCOA3	singleton	dispersed	ohnolog	dispersed_ohnolog	bHLH	True	gene with protein product	True	True	False		1	Vertebrata	Vertebrata	2R_vertebrata	NCOA3	False	False	False	False	False	False	0	beta	before_R1	False
NEUROD2	singleton	dispersed	ohnolog	dispersed_ohnolog	bHLH	True	gene with protein product	True	True	False		2	Vertebrata	Bilateria	pre2R_ancient	NEUROD2	False	True	True	True	False	True	3	beta	before_R1	False
NEUROD4	singleton	dispersed	ohnolog	dispersed_ohnolog	bHLH	True	gene with protein product	True	True	False		2	Vertebrata	Bilateria	pre2R_ancient	NEUROD4	False	False	False	False	False	False	0	beta	before_R1	False
NEUROD6	singleton	dispersed	ohnolog	dispersed_ohnolog	bHLH	True	gene with protein product	True	True	False		2	Vertebrata	Bilateria	pre2R_ancient	NEUROD6	False	False	True	False	False	True	1		before_R1	False
NEUROG1	singleton	dispersed	ohnolog	dispersed_ohnolog	bHLH	True	gene with protein product	True	True	False		2	Vertebrata	Bilateria	pre2R_ancient	NEUROG1	False	False	False	False	False	False	0	beta	before_R1	False
NEUROG2	singleton	dispersed	ohnolog	dispersed_ohnolog	bHLH	True	gene with protein product	True	True	False		2	Vertebrata	Bilateria	pre2R_ancient	NEUROG2	False	False	False	False	False	False	0		before_R1	False
NEUROG3	singleton	dispersed	ohnolog	dispersed_ohnolog	bHLH	True	gene with protein product	True	True	False		2	Vertebrata	Bilateria	pre2R_ancient	NEUROG3	False	False	True	False	False	True	1	alpha	before_R1	False
NPAS1	singleton	dispersed	ohnolog	dispersed_ohnolog	bHLH	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient	NPAS1	False	False	False	False	False	False	0	alpha	before_R1	False
NPAS2	singleton	dispersed	ohnolog	dispersed_ohnolog	bHLH	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient	NPAS2	False	False	False	False	False	False	0	alpha	before_R1	False
NPAS3	singleton	dispersed	ohnolog	dispersed_ohnolog	bHLH	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient	NPAS3	False	False	True	False	False	True	1	alpha	before_R1	False
SIM1	singleton	dispersed	ohnolog	dispersed_ohnolog	bHLH	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient	SIM1	False	False	False	False	False	False	0	alpha	before_R1	False
SIM2	singleton	dispersed	ohnolog	dispersed_ohnolog	bHLH	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient	SIM2	False	False	False	False	False	False	0	alpha	before_R1	False
SREBF1	singleton	dispersed	ohnolog	dispersed_ohnolog	bHLH	True	gene with protein product	True	True	False		1	Vertebrata	Opisthokonta	pre2R_ancient	SREBF1	False	False	False	False	False	False	0	alpha	before_R1	False
SREBF2	singleton	dispersed	ohnolog	dispersed_ohnolog	bHLH	True	gene with protein product	True	True	False		1	Vertebrata	Opisthokonta	pre2R_ancient	SREBF2	False	False	False	False	False	False	0	alpha	before_R1	False
TCF12	singleton	dispersed	ohnolog	dispersed_ohnolog	bHLH	True	gene with protein product	True	True	False		2	Vertebrata	Bilateria	pre2R_ancient	TCF12	False	False	False	False	False	False	0		before_R1	False
TCF21	singleton	dispersed	ohnolog	dispersed_ohnolog	bHLH	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient	TCF21	False	False	False	False	False	False	0		before_R1	False
TCF23	singleton	dispersed	ohnolog	dispersed_ohnolog	bHLH	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient	TCF23	False	False	False	False	False	False	0		before_R1	False
TCF24	singleton	dispersed	ohnolog	dispersed_ohnolog	bHLH	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient	TCF24	False	False	False	False	False	False	0		before_R1	False
TCF3	singleton	dispersed	ohnolog	dispersed_ohnolog	bHLH	True	gene with protein product	True	True	False		2	Vertebrata	Bilateria	pre2R_ancient	TCF3	False	False	False	False	False	False	0		before_R1	True
TCF4	singleton	dispersed	ohnolog	dispersed_ohnolog	bHLH	True	gene with protein product	True	True	False		2	Vertebrata	Bilateria	pre2R_ancient	TCF4	False	False	False	False	False	False	0		before_R1	False
TFE3	singleton	dispersed	ohnolog	dispersed_ohnolog	bHLH	True	gene with protein product	True	True	False		3	Vertebrata	Bilateria	pre2R_ancient	TFE3	False	False	False	False	False	False	0		before_R1	False
TFEB	singleton	dispersed	ohnolog	dispersed_ohnolog	bHLH	True	gene with protein product	True	True	False		3	Vertebrata	Bilateria	pre2R_ancient	TFEB	False	False	False	False	False	False	0	beta	before_R1	False
TFEC	singleton	dispersed	ohnolog	dispersed_ohnolog	bHLH	True	gene with protein product	True	True	False		3	Vertebrata	Bilateria	pre2R_ancient	TFEC	False	False	False	False	False	False	0	alpha	before_R1	False
USF1	singleton	dispersed	ohnolog	dispersed_ohnolog	bHLH	True	gene with protein product	True	True	False		1	Vertebrata	Opisthokonta	pre2R_ancient	USF1	False	False	False	False	False	False	0		before_R1	False
USF2	singleton	dispersed	ohnolog	dispersed_ohnolog	bHLH	True	gene with protein product	True	True	False		1	Vertebrata	Opisthokonta	pre2R_ancient	USF2	False	False	False	False	False	False	0		R1_to_R2	False
