gene	genomic_class	arrangement	provenance	dup_class4	TF_subfamily	in_lambert	hgnc_locus_type	is_ohnolog	is_ohnolog_relaxed	ohnolog_rescue_via_cluster	cluster_id	n_ohnolog_partners	ohnolog_dup_time	youngest_paralog_node	age_category	hgnc_id	is_dosage_sensitive	lineage	origin_window	is_IEI
NFATC3	singleton	dispersed	ohnolog	dispersed_ohnolog	Rel	True	gene with protein product	True	True	False		3	Vertebrata	Bilateria	pre2R_ancient	HGNC:7777	True	alpha	R1_to_R2	False
NFATC4	singleton	dispersed	ohnolog	dispersed_ohnolog	Rel	True	gene with protein product	True	True	False		4	Vertebrata	Bilateria	pre2R_ancient	HGNC:7778	True		after_R2	False
NFKB1	singleton	dispersed	ohnolog	dispersed_ohnolog	Rel	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient	HGNC:7794	False	alpha	before_R1	True
NFKB2	singleton	dispersed	ohnolog	dispersed_ohnolog	Rel	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient	HGNC:7795	False	alpha	before_R1	True
REL	singleton	dispersed	ohnolog	dispersed_ohnolog	Rel	True	gene with protein product	True	True	False		2	Vertebrata	Bilateria	pre2R_ancient	HGNC:9954	True	alpha	before_R1	True
RELA	singleton	dispersed	ohnolog	dispersed_ohnolog	Rel	True	gene with protein product	True	True	False		2	Vertebrata	Bilateria	pre2R_ancient	HGNC:9955	False	alpha	before_R1	True
RELB	singleton	dispersed	ohnolog	dispersed_ohnolog	Rel	True	gene with protein product	True	True	False		2	Vertebrata	Bilateria	pre2R_ancient	HGNC:9956	False	alpha	before_R1	True
RUNX1	singleton	dispersed	ohnolog	dispersed_ohnolog	Runt	True	gene with protein product	True	True	False		2	Vertebrata	Bilateria	pre2R_ancient	HGNC:10471	False	alpha	before_R1	False
RUNX2	singleton	dispersed	ohnolog	dispersed_ohnolog	Runt	True	gene with protein product	True	True	False		2	Vertebrata	Bilateria	pre2R_ancient	HGNC:10472	True	alpha	before_R1	False
RUNX3	singleton	dispersed	ohnolog	dispersed_ohnolog	Runt	True	gene with protein product	True	True	False		2	Vertebrata	Bilateria	pre2R_ancient	HGNC:10473	False	beta	before_R1	False
AIRE	singleton	dispersed	ohnolog	dispersed_ohnolog	SAND	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient	HGNC:360	False	alpha	after_R2	True
GMEB1	singleton	dispersed	ohnolog	dispersed_ohnolog	SAND	True	gene with protein product	True	True	False		1	Vertebrata	Vertebrata	2R_vertebrata	HGNC:4370	False	beta	before_R1	False
GMEB2	singleton	dispersed	ohnolog	dispersed_ohnolog	SAND	True	gene with protein product	True	True	False		1	Vertebrata	Vertebrata	2R_vertebrata	HGNC:4371	False	beta	before_R1	False
SKOR2	singleton	dispersed	ohnolog	dispersed_ohnolog	SAND	True	gene with protein product	True	True	False		1	Vertebrata	Vertebrata	2R_vertebrata	HGNC:32695	False		R1_to_R2	False
NFIA	singleton	dispersed	ohnolog	dispersed_ohnolog	SMAD	True	gene with protein product	True	True	False		3	Vertebrata	Vertebrata	2R_vertebrata	HGNC:7784	False	alpha	before_R1	False
NFIB	singleton	dispersed	ohnolog	dispersed_ohnolog	SMAD	True	gene with protein product	True	True	False		3	Vertebrata	Chordata	pre2R_ancient	HGNC:7785	True	alpha	before_R1	False
NFIC	singleton	dispersed	ohnolog	dispersed_ohnolog	SMAD	True	gene with protein product	True	True	False		3	Vertebrata	Chordata	pre2R_ancient	HGNC:7786	False	beta	before_R1	False
NFIX	singleton	dispersed	ohnolog	dispersed_ohnolog	SMAD	True	gene with protein product	True	True	False		3	Vertebrata	Vertebrata	2R_vertebrata	HGNC:7788	True		before_R1	False
SMAD1	singleton	dispersed	ohnolog	dispersed_ohnolog	SMAD	True	gene with protein product	True	True	False		2	Vertebrata	Bilateria	pre2R_ancient	HGNC:4162	False		before_R1	False
SMAD3	singleton	dispersed	ohnolog	dispersed_ohnolog	SMAD	True	gene with protein product	True	True	False		1	Vertebrata	Vertebrata	2R_vertebrata	HGNC:6769	False	alpha	before_R1	False
SMAD5	singleton	dispersed	ohnolog	dispersed_ohnolog	SMAD	True	gene with protein product	True	True	False		2	Vertebrata	Bilateria	pre2R_ancient	HGNC:6771	False	beta	before_R1	False
SMAD9	singleton	dispersed	ohnolog	dispersed_ohnolog	SMAD	True	gene with protein product	True	True	False		2	Vertebrata	Bilateria	pre2R_ancient	HGNC:6774	False	alpha	before_R1	False
STAT2	singleton	dispersed	ohnolog	dispersed_ohnolog	STAT	True	gene with protein product	True	True	False		5	Vertebrata	Vertebrata	2R_vertebrata	HGNC:11363	False		before_R1	True
STAT6	singleton	dispersed	ohnolog	dispersed_ohnolog	STAT	True	gene with protein product	True	True	False		5	Vertebrata	Vertebrata	2R_vertebrata	HGNC:11368	False		before_R1	True
EOMES	singleton	dispersed	ohnolog	dispersed_ohnolog	T-box	True	gene with protein product	True	True	False		2	Vertebrata	Bilateria	pre2R_ancient	HGNC:3372	False	alpha	before_R1	False
MGA	singleton	dispersed	ohnolog	dispersed_ohnolog	T-box	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient	HGNC:14010	False	beta	before_R1	False
T	singleton	dispersed	ohnolog	dispersed_ohnolog	T-box	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient	HGNC:11515	False		before_R1	False
TBR1	singleton	dispersed	ohnolog	dispersed_ohnolog	T-box	True	gene with protein product	True	True	False		2	Vertebrata	Bilateria	pre2R_ancient	HGNC:11590	False		before_R1	False
TBX19	singleton	dispersed	ohnolog	dispersed_ohnolog	T-box	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient	HGNC:11596	False	alpha	before_R1	False
TBX21	singleton	dispersed	ohnolog	dispersed_ohnolog	T-box	True	gene with protein product	True	True	False		3	Vertebrata	Bilateria	pre2R_ancient	HGNC:11599	True		before_R1	False
TBP	singleton	dispersed	ohnolog	dispersed_ohnolog	TBP	True	gene with protein product	True	True	False		1	Vertebrata	Opisthokonta	pre2R_ancient	HGNC:11588	False	alpha	R1_to_R2	False
TBPL2	singleton	dispersed	ohnolog	dispersed_ohnolog	TBP	True	gene with protein product	True	True	False		1	Vertebrata	Opisthokonta	pre2R_ancient	HGNC:19841	False		before_R1	False
TEAD1	singleton	dispersed	ohnolog	dispersed_ohnolog	TEA	True	gene with protein product	True	True	False		2	Vertebrata	Vertebrata	2R_vertebrata	HGNC:11714	False	alpha	before_R1	False
TEAD3	singleton	dispersed	ohnolog	dispersed_ohnolog	TEA	True	gene with protein product	True	True	False		2	Vertebrata	Bilateria	pre2R_ancient	HGNC:11716	False		before_R1	False
TEAD4	singleton	dispersed	ohnolog	dispersed_ohnolog	TEA	True	gene with protein product	True	True	False		2	Vertebrata	Vertebrata	2R_vertebrata	HGNC:11717	False	alpha	before_R1	False
AHR	singleton	dispersed	ohnolog	dispersed_ohnolog	bHLH	True	gene with protein product	True	True	False		1	Vertebrata	Chordata	pre2R_ancient	HGNC:348	False	alpha	before_R1	False
AHRR	singleton	dispersed	ohnolog	dispersed_ohnolog	bHLH	True	gene with protein product	True	True	False		1	Vertebrata	Chordata	pre2R_ancient	HGNC:346	False		before_R1	False
ARNT	singleton	dispersed	ohnolog	dispersed_ohnolog	bHLH	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient	HGNC:700	True	beta	before_R1	False
ARNT2	singleton	dispersed	ohnolog	dispersed_ohnolog	bHLH	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient	HGNC:16876	False	alpha	before_R1	False
ARNTL	singleton	dispersed	ohnolog	dispersed_ohnolog	bHLH	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient	HGNC:701	True	alpha	before_R1	False
ARNTL2	singleton	dispersed	ohnolog	dispersed_ohnolog	bHLH	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient	HGNC:18984	False	alpha	before_R1	False
ASCL3	singleton	dispersed	ohnolog	dispersed_ohnolog	bHLH	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient	HGNC:740	False	alpha	before_R1	False
ASCL4	singleton	dispersed	ohnolog	dispersed_ohnolog	bHLH	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient	HGNC:24311	False		before_R1	False
BHLHE22	singleton	dispersed	ohnolog	dispersed_ohnolog	bHLH	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient	HGNC:11963	False	alpha	before_R1	False
BHLHE23	singleton	dispersed	ohnolog	dispersed_ohnolog	bHLH	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient	HGNC:16093	False	beta	before_R1	False
CLOCK	singleton	dispersed	ohnolog	dispersed_ohnolog	bHLH	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient	HGNC:2082	True		before_R1	False
EPAS1	singleton	dispersed	ohnolog	dispersed_ohnolog	bHLH	True	gene with protein product	True	True	False		2	Vertebrata	Bilateria	pre2R_ancient	HGNC:3374	False	alpha	before_R1	False
HAND1	singleton	dispersed	ohnolog	dispersed_ohnolog	bHLH	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient	HGNC:4807	False	beta	before_R1	False
HAND2	singleton	dispersed	ohnolog	dispersed_ohnolog	bHLH	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient	HGNC:4808	False		before_R1	False
HES1	singleton	dispersed	ohnolog	dispersed_ohnolog	bHLH	True	gene with protein product	True	True	False		1	Vertebrata	Opisthokonta	pre2R_ancient	HGNC:1273	False	alpha	before_R1	False
HES4	singleton	dispersed	ohnolog	dispersed_ohnolog	bHLH	True	gene with protein product	True	True	False		1	Vertebrata	Opisthokonta	pre2R_ancient	HGNC:24149	False	alpha	before_R1	False
HEY1	singleton	dispersed	ohnolog	dispersed_ohnolog	bHLH	True	gene with protein product	True	True	False		2	Vertebrata	Opisthokonta	pre2R_ancient	HGNC:4880	True	alpha	before_R1	False
HEY2	singleton	dispersed	ohnolog	dispersed_ohnolog	bHLH	True	gene with protein product	True	True	False		2	Vertebrata	Opisthokonta	pre2R_ancient	HGNC:4881	False		before_R1	False
HEYL	singleton	dispersed	ohnolog	dispersed_ohnolog	bHLH	True	gene with protein product	True	True	False		2	Vertebrata	Opisthokonta	pre2R_ancient	HGNC:4882	False	beta	before_R1	False
HIF1A	singleton	dispersed	ohnolog	dispersed_ohnolog	bHLH	True	gene with protein product	True	True	False		2	Vertebrata	Bilateria	pre2R_ancient	HGNC:4910	True	alpha	before_R1	False
HIF3A	singleton	dispersed	ohnolog	dispersed_ohnolog	bHLH	True	gene with protein product	True	True	False		2	Vertebrata	Bilateria	pre2R_ancient	HGNC:15825	False	alpha	before_R1	False
MITF	singleton	dispersed	ohnolog	dispersed_ohnolog	bHLH	True	gene with protein product	True	True	False		3	Vertebrata	Bilateria	pre2R_ancient	HGNC:7105	True	alpha	before_R1	False
MLXIP	singleton	dispersed	ohnolog	dispersed_ohnolog	bHLH	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient	HGNC:17055	False	alpha	before_R1	False
MLXIPL	singleton	dispersed	ohnolog	dispersed_ohnolog	bHLH	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient	HGNC:12744	False	alpha	before_R1	False
MSC	singleton	dispersed	ohnolog	dispersed_ohnolog	bHLH	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient	HGNC:7321	False		before_R1	False
MXD1	singleton	dispersed	ohnolog	dispersed_ohnolog	bHLH	True	gene with protein product	True	True	False		3	Vertebrata	Bilateria	pre2R_ancient	HGNC:6761	False	beta	before_R1	False
MXD3	singleton	dispersed	ohnolog	dispersed_ohnolog	bHLH	True	gene with protein product	True	True	False		3	Vertebrata	Bilateria	pre2R_ancient	HGNC:14008	False	beta	before_R1	False
MXD4	singleton	dispersed	ohnolog	dispersed_ohnolog	bHLH	True	gene with protein product	True	True	False		3	Vertebrata	Bilateria	pre2R_ancient	HGNC:13906	False	alpha	before_R1	False
MXI1	singleton	dispersed	ohnolog	dispersed_ohnolog	bHLH	True	gene with protein product	True	True	False		3	Vertebrata	Bilateria	pre2R_ancient	HGNC:7534	False	alpha	before_R1	False
MYC	singleton	dispersed	ohnolog	dispersed_ohnolog	bHLH	True	gene with protein product	True	True	False		2	Vertebrata	Chordata	pre2R_ancient	HGNC:7553	False		R1_to_R2	False
MYCL	singleton	dispersed	ohnolog	dispersed_ohnolog	bHLH	True	gene with protein product	True	True	False		2	Vertebrata	Chordata	pre2R_ancient	HGNC:7555	False	beta	after_R2	False
MYCN	singleton	dispersed	ohnolog	dispersed_ohnolog	bHLH	True	gene with protein product	True	True	False		2	Vertebrata	Chordata	pre2R_ancient	HGNC:7559	True	alpha	R1_to_R2	False
MYOD1	singleton	dispersed	ohnolog	dispersed_ohnolog	bHLH	True	gene with protein product	True	True	False		3	Vertebrata	Vertebrata	2R_vertebrata	HGNC:7611	False	alpha	before_R1	False
MYOG	singleton	dispersed	ohnolog	dispersed_ohnolog	bHLH	True	gene with protein product	True	True	False		3	Vertebrata	Vertebrata	2R_vertebrata	HGNC:7612	False	beta	before_R1	False
NCOA2	singleton	dispersed	ohnolog	dispersed_ohnolog	bHLH	True	gene with protein product	True	True	False		1	Vertebrata	Vertebrata	2R_vertebrata	HGNC:7669	False		before_R1	False
NCOA3	singleton	dispersed	ohnolog	dispersed_ohnolog	bHLH	True	gene with protein product	True	True	False		1	Vertebrata	Vertebrata	2R_vertebrata	HGNC:7670	False	beta	before_R1	False
NEUROD2	singleton	dispersed	ohnolog	dispersed_ohnolog	bHLH	True	gene with protein product	True	True	False		2	Vertebrata	Bilateria	pre2R_ancient	HGNC:7763	False	beta	before_R1	False
NEUROD4	singleton	dispersed	ohnolog	dispersed_ohnolog	bHLH	True	gene with protein product	True	True	False		2	Vertebrata	Bilateria	pre2R_ancient	HGNC:13802	False	beta	before_R1	False
NEUROD6	singleton	dispersed	ohnolog	dispersed_ohnolog	bHLH	True	gene with protein product	True	True	False		2	Vertebrata	Bilateria	pre2R_ancient	HGNC:13804	False		before_R1	False
NEUROG1	singleton	dispersed	ohnolog	dispersed_ohnolog	bHLH	True	gene with protein product	True	True	False		2	Vertebrata	Bilateria	pre2R_ancient	HGNC:7764	False	beta	before_R1	False
NEUROG2	singleton	dispersed	ohnolog	dispersed_ohnolog	bHLH	True	gene with protein product	True	True	False		2	Vertebrata	Bilateria	pre2R_ancient	HGNC:13805	False		before_R1	False
NEUROG3	singleton	dispersed	ohnolog	dispersed_ohnolog	bHLH	True	gene with protein product	True	True	False		2	Vertebrata	Bilateria	pre2R_ancient	HGNC:13806	False	alpha	before_R1	False
NPAS1	singleton	dispersed	ohnolog	dispersed_ohnolog	bHLH	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient	HGNC:7894	False	alpha	before_R1	False
NPAS2	singleton	dispersed	ohnolog	dispersed_ohnolog	bHLH	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient	HGNC:7895	False	alpha	before_R1	False
NPAS3	singleton	dispersed	ohnolog	dispersed_ohnolog	bHLH	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient	HGNC:19311	False	alpha	before_R1	False
SIM1	singleton	dispersed	ohnolog	dispersed_ohnolog	bHLH	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient	HGNC:10882	True	alpha	before_R1	False
SIM2	singleton	dispersed	ohnolog	dispersed_ohnolog	bHLH	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient	HGNC:10883	False	alpha	before_R1	False
SREBF1	singleton	dispersed	ohnolog	dispersed_ohnolog	bHLH	True	gene with protein product	True	True	False		1	Vertebrata	Opisthokonta	pre2R_ancient	HGNC:11289	False	alpha	before_R1	False
SREBF2	singleton	dispersed	ohnolog	dispersed_ohnolog	bHLH	True	gene with protein product	True	True	False		1	Vertebrata	Opisthokonta	pre2R_ancient	HGNC:11290	False	alpha	before_R1	False
TCF12	singleton	dispersed	ohnolog	dispersed_ohnolog	bHLH	True	gene with protein product	True	True	False		2	Vertebrata	Bilateria	pre2R_ancient	HGNC:11623	False		before_R1	False
TCF21	singleton	dispersed	ohnolog	dispersed_ohnolog	bHLH	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient	HGNC:11632	False		before_R1	False
TCF23	singleton	dispersed	ohnolog	dispersed_ohnolog	bHLH	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient	HGNC:18602	False		before_R1	False
TCF24	singleton	dispersed	ohnolog	dispersed_ohnolog	bHLH	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient	HGNC:32275	False		before_R1	False
TCF3	singleton	dispersed	ohnolog	dispersed_ohnolog	bHLH	True	gene with protein product	True	True	False		2	Vertebrata	Bilateria	pre2R_ancient	HGNC:11633	False		before_R1	True
TCF4	singleton	dispersed	ohnolog	dispersed_ohnolog	bHLH	True	gene with protein product	True	True	False		2	Vertebrata	Bilateria	pre2R_ancient	HGNC:11634	True		before_R1	False
TFE3	singleton	dispersed	ohnolog	dispersed_ohnolog	bHLH	True	gene with protein product	True	True	False		3	Vertebrata	Bilateria	pre2R_ancient	HGNC:11752	False		before_R1	False
TFEB	singleton	dispersed	ohnolog	dispersed_ohnolog	bHLH	True	gene with protein product	True	True	False		3	Vertebrata	Bilateria	pre2R_ancient	HGNC:11753	True	beta	before_R1	False
TFEC	singleton	dispersed	ohnolog	dispersed_ohnolog	bHLH	True	gene with protein product	True	True	False		3	Vertebrata	Bilateria	pre2R_ancient	HGNC:11754	False	alpha	before_R1	False
USF1	singleton	dispersed	ohnolog	dispersed_ohnolog	bHLH	True	gene with protein product	True	True	False		1	Vertebrata	Opisthokonta	pre2R_ancient	HGNC:12593	False		before_R1	False
USF2	singleton	dispersed	ohnolog	dispersed_ohnolog	bHLH	True	gene with protein product	True	True	False		1	Vertebrata	Opisthokonta	pre2R_ancient	HGNC:12594	True		R1_to_R2	False
ATF1	singleton	dispersed	ohnolog	dispersed_ohnolog	bZIP	True	gene with protein product	True	True	False		2	Vertebrata	Bilateria	pre2R_ancient	HGNC:4232	False		before_R1	False
ATF2	singleton	dispersed	ohnolog	dispersed_ohnolog	bZIP	True	gene with protein product	True	True	False		2	Vertebrata	Opisthokonta	pre2R_ancient	HGNC:4232	False	alpha	before_R1	False
ATF3	singleton	dispersed	ohnolog	dispersed_ohnolog	bZIP	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient	HGNC:785	False	alpha	before_R1	False
ATF4	singleton	dispersed	ohnolog	dispersed_ohnolog	bZIP	True	gene with protein product	True	True	False		1	Vertebrata		no_paralog_node	HGNC:786	False	beta	before_R1	False
ATF5	singleton	dispersed	ohnolog	dispersed_ohnolog	bZIP	True	gene with protein product	True	True	False		1	Vertebrata		no_paralog_node	HGNC:790	False		before_R1	False
ATF6	singleton	dispersed	ohnolog	dispersed_ohnolog	bZIP	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient	HGNC:791	False	alpha	before_R1	False
ATF6B	singleton	dispersed	ohnolog	dispersed_ohnolog	bZIP	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient	HGNC:2349	False		before_R1	False
BACH1	singleton	dispersed	ohnolog	dispersed_ohnolog	bZIP	True	gene with protein product	True	True	False		4	Vertebrata	Bilateria	pre2R_ancient	HGNC:935	False	alpha	R1_to_R2	False
BACH2	singleton	dispersed	ohnolog	dispersed_ohnolog	bZIP	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient	HGNC:14078	False	alpha	before_R1	True
CEBPB	singleton	dispersed	ohnolog	dispersed_ohnolog	bZIP	True	gene with protein product	True	True	False		3	Vertebrata	Bilateria	pre2R_ancient	HGNC:1834	False	beta	before_R1	False
CEBPD	singleton	dispersed	ohnolog	dispersed_ohnolog	bZIP	True	gene with protein product	True	True	False		4	Vertebrata	Bilateria	pre2R_ancient	HGNC:1835	False	alpha	before_R1	False
CEBPE	singleton	dispersed	ohnolog	dispersed_ohnolog	bZIP	True	gene with protein product	True	True	False		3	Vertebrata	Bilateria	pre2R_ancient	HGNC:1836	False		before_R1	True
