gene	paralog	node
ZNF770	ZNF496	Bilateria
ZNF770	ZSCAN5B	Bilateria
ZNF770	ZNF444	Bilateria
ZNF770	OVOL1	Bilateria
ZNF770	SCAND1	Bilateria
ZNF770	ZNF202	Bilateria
ZNF770	OVOL2	Bilateria
ZNF770	ZNF131	Bilateria
ZNF770	ZKSCAN2	Bilateria
ZNF770	ZNF518B	Bilateria
ZNF770	ZSCAN32	Bilateria
ZNF770	ZNF518A	Bilateria
ZNF770	OVOL3	Bilateria
ZNF770	ZSCAN18	Bilateria
ZNF770	ZNF446	Bilateria
ZNF770	REST	Bilateria
ZNF770	ZSCAN5C	Bilateria
ZNF770	ZSCAN5A	Bilateria
ZNF770	ZNF576	Bilateria
ZNF770	PLAGL1	Bilateria
ZNF770	PEG3	Bilateria
ZNF770	ZNF274	Bilateria
ZNF770	ZNF174	Bilateria
TFDP1	TFDP3	Bilateria
TFDP1	TFDP2	Bilateria
ZXDA	AEBP2	Bilateria
ZXDA	GLIS1	Bilateria
ZXDA	GLIS2	Bilateria
ZXDA	GLIS3	Bilateria
ZXDA	ZIC5	Bilateria
ZXDA	ZIC4	Bilateria
ZXDA	GLI2	Bilateria
ZXDA	ZIC3	Bilateria
ZXDA	GLI3	Bilateria
ZXDA	ZIC1	Bilateria
ZXDA	ZXDC	Bilateria
ZXDA	GLI1	Bilateria
ZXDA	ZIC2	Bilateria
ZXDA	ZXDB	Hominoidea
PEG3	ZSCAN1	Bilateria
PEG3	ZSCAN29	Bilateria
PEG3	PLAGL2	Bilateria
PEG3	ZNF641	Bilateria
PEG3	PLAG1	Bilateria
PEG3	ZNF18	Bilateria
PEG3	ZNF496	Bilateria
PEG3	ZSCAN5B	Bilateria
PEG3	ZNF444	Bilateria
PEG3	OVOL1	Bilateria
PEG3	SCAND1	Bilateria
PEG3	ZNF202	Bilateria
PEG3	OVOL2	Bilateria
PEG3	ZNF131	Bilateria
PEG3	ZKSCAN2	Bilateria
PEG3	ZNF518B	Bilateria
PEG3	ZSCAN32	Bilateria
PEG3	ZNF518A	Bilateria
PEG3	OVOL3	Bilateria
PEG3	ZSCAN18	Bilateria
PEG3	ZNF770	Bilateria
PEG3	ZNF446	Bilateria
PEG3	REST	Bilateria
PEG3	ZSCAN5C	Bilateria
PEG3	ZSCAN5A	Bilateria
PEG3	ZNF576	Bilateria
PEG3	PLAGL1	Bilateria
PEG3	ZNF274	Bilateria
PEG3	ZNF174	Bilateria
ZXDB	AEBP2	Bilateria
ZXDB	GLIS1	Bilateria
ZXDB	GLIS2	Bilateria
ZXDB	GLIS3	Bilateria
ZXDB	ZIC5	Bilateria
ZXDB	ZIC4	Bilateria
ZXDB	GLI2	Bilateria
ZXDB	ZIC3	Bilateria
ZXDB	GLI3	Bilateria
ZXDB	ZIC1	Bilateria
ZXDB	ZXDC	Bilateria
ZXDB	GLI1	Bilateria
ZXDB	ZIC2	Bilateria
ZXDB	ZXDA	Hominoidea
MAFK	MAFB	Bilateria
MAFK	NRL	Bilateria
MAFK	MAFA	Bilateria
MAFK	MAF	Bilateria
MAFK	MAFF	Bilateria
MAFK	MAFG	Bilateria
ZNF511		
ZNF536	SALL1	Bilateria
ZNF536	RREB1	Bilateria
ZNF536	ZNF516	Bilateria
ZNF536	BCL11B	Bilateria
ZNF536	HIVEP1	Bilateria
ZNF536	ZNF831	Bilateria
ZNF536	SALL4	Bilateria
ZNF536	HIVEP3	Bilateria
ZNF536	SALL2	Bilateria
ZNF536	HIVEP2	Bilateria
ZNF536	ZNF219	Bilateria
ZNF536	SALL3	Bilateria
ZNF536	BCL11A	Bilateria
ZNF536	ZNF217	Bilateria
ZNF652	ZNF513	Bilateria
ZNF652	ZUP1	Bilateria
ZNF652	ZNF324	Bilateria
ZNF652	ZNF324B	Bilateria
ZNF652	GTF3A	Bilateria
ZNF652	ZBTB47	Bilateria
ZNF830		
ZNF521	ZNF786	Bilateria
ZNF521	ZBTB39	Bilateria
ZNF521	ZNF423	Bilateria
ZNF521	ZNF445	Bilateria
ZNF521	ZNF462	Bilateria
ZNF521	ZNF597	Bilateria
ZNF521	ZNF211	Bilateria
PAX9	PAX2	Bilateria
PAX9	UNCX	Bilateria
PAX9	RAX2	Bilateria
PAX9	DUXB	Bilateria
PAX9	RHOXF1	Bilateria
PAX9	PRRX1	Bilateria
PAX9	PAX1	Bilateria
PAX9	PAX4	Bilateria
PAX9	VSX2	Bilateria
PAX9	PAX6	Bilateria
PAX9	EVX1	Bilateria
PAX9	ESX1	Bilateria
PAX9	PRRX2	Bilateria
PAX9	OTP	Bilateria
PAX9	MIXL1	Bilateria
PAX9	PROP1	Bilateria
PAX9	HESX1	Bilateria
PAX9	DMBX1	Bilateria
PAX9	SHOX	Bilateria
PAX9	SHOX2	Bilateria
PAX9	PITX1	Bilateria
PAX9	DPRX	Bilateria
PAX9	ARX	Bilateria
PAX9	PAX8	Bilateria
PAX9	GSC2	Bilateria
PAX9	ALX1	Bilateria
PAX9	DRGX	Bilateria
PAX9	PAX7	Bilateria
PAX9	OTX2	Bilateria
PAX9	DUX4L9	Bilateria
PAX9	DUX4	Bilateria
PAX9	PHOX2A	Bilateria
PAX9	ISX	Bilateria
PAX9	RAX	Bilateria
PAX9	PAX5	Bilateria
PAX9	NOBOX	Bilateria
PAX9	CRX	Bilateria
PAX9	PITX2	Bilateria
PAX9	DUXA	Bilateria
PAX9	ARGFX	Bilateria
PAX9	PAX3	Bilateria
PAX9	RHOXF2	Bilateria
PAX9	RHOXF2B	Bilateria
PAX9	GSC	Bilateria
PAX9	EVX2	Bilateria
PAX9	OTX1	Bilateria
PAX9	PITX3	Bilateria
PAX9	ALX3	Bilateria
PAX9	PHOX2B	Bilateria
PAX9	SEBOX	Bilateria
PAX9	ALX4	Bilateria
FOXJ3	FOXQ1	Opisthokonta
FOXJ3	FOXF1	Opisthokonta
FOXJ3	FOXI3	Opisthokonta
FOXJ3	FOXO3	Opisthokonta
FOXJ3	FOXO1	Opisthokonta
FOXJ3	FOXB2	Opisthokonta
FOXJ3	FOXA1	Opisthokonta
FOXJ3	FOXM1	Opisthokonta
FOXJ3	FOXA3	Opisthokonta
FOXJ3	FOXJ2	Opisthokonta
FOXJ3	FOXA2	Opisthokonta
FOXJ3	FOXK1	Opisthokonta
FOXJ3	FOXO6	Opisthokonta
FOXJ3	FOXJ1	Opisthokonta
FOXJ3	FOXK2	Opisthokonta
FOXJ3	FOXC1	Opisthokonta
FOXJ3	FOXP1	Opisthokonta
FOXJ3	FOXH1	Opisthokonta
FOXJ3	FOXS1	Opisthokonta
FOXJ3	FOXC2	Opisthokonta
FOXJ3	FOXD2	Opisthokonta
FOXJ3	FOXO4	Opisthokonta
FOXJ3	FOXD4L1	Opisthokonta
FOXJ3	FOXD4L3	Opisthokonta
FOXJ3	FOXD4L4	Opisthokonta
FOXJ3	FOXD4L6	Opisthokonta
FOXJ3	FOXD4L5	Opisthokonta
FOXJ3	FOXD4	Opisthokonta
FOXJ3	FOXN1	Opisthokonta
FOXJ3	FOXL3	Opisthokonta
FOXJ3	FOXR2	Opisthokonta
FOXJ3	FOXL1	Opisthokonta
FOXJ3	FOXP3	Opisthokonta
FOXJ3	FOXI2	Opisthokonta
FOXJ3	FOXR1	Opisthokonta
FOXJ3	FOXL2	Opisthokonta
FOXJ3	FOXD1	Opisthokonta
FOXJ3	FOXD3	Opisthokonta
FOXJ3	FOXE3	Opisthokonta
FOXJ3	FOXE1	Opisthokonta
FOXJ3	FOXB1	Opisthokonta
ZNF358	ZNF850	Bilateria
ZNF358	ZNF668	Bilateria
ZNF358	PRDM5	Bilateria
ZNF358	ZNF579	Bilateria
CHAMP1		
ZNF277		
SREBF2	USF1	Opisthokonta
SREBF2	SREBF1	Opisthokonta
SREBF2	USF2	Opisthokonta
POU3F3	POU4F3	Bilateria
POU3F3	POU3F2	Bilateria
POU3F3	POU2F3	Bilateria
POU3F3	POU2F2	Bilateria
POU3F3	POU1F1	Bilateria
POU3F3	POU2F1	Bilateria
POU3F3	POU6F1	Bilateria
POU3F3	POU3F4	Bilateria
POU3F3	POU6F2	Bilateria
POU3F3	POU5F2	Bilateria
POU3F3	CCDC160	Bilateria
POU3F3	POU4F1	Bilateria
POU3F3	POU3F1	Bilateria
POU3F3	POU5F1B	Bilateria
POU3F3	POU5F1	Bilateria
POU3F3	HDX	Bilateria
POU3F3	POU4F2	Bilateria
ZFP2	ZNF45	Bilateria
ZFP2	ZNF514	Bilateria
ZFP2	ZNF311	Bilateria
ZFP2	ZNF600	Bilateria
ZFP2	ZNF611	Bilateria
ZFP2	ZNF573	Bilateria
ZFP2	ZNF607	Bilateria
ZFP2	ZNF486	Bilateria
ZFP2	ZNF506	Bilateria
ZFP2	ZNF735	Bilateria
ZFP2	ZNF679	Bilateria
ZFP2	ZNF254	Bilateria
ZFP2	ZNF708	Bilateria
ZFP2	ZNF90	Bilateria
ZFP2	ZNF676	Bilateria
ZFP2	ZNF716	Bilateria
ZFP2	ZNF726	Bilateria
ZFP2	ZNF728	Bilateria
ZFP2	ZNF492	Bilateria
ZFP2	ZNF714	Bilateria
ZFP2	ZNF722	Bilateria
ZFP2	ZNF543	Bilateria
ZFP2	ZNF461	Bilateria
ZFP2	ZNF322	Bilateria
ZFP2	ZNF2	Bilateria
ZFP2	ZNF655	Bilateria
ZFP2	ZNF782	Bilateria
ZFP2	ZNF226	Bilateria
ZFP2	ZNF140	Bilateria
ZFP2	ZFP14	Bilateria
ZFP2	ZNF132	Bilateria
ZFP2	ZNF628	Bilateria
ZFP2	ZNF483	Bilateria
ZFP2	ZNF528	Bilateria
ZFP2	ZNF880	Bilateria
ZFP2	ZNF83	Bilateria
ZFP2	ZNF789	Bilateria
ZFP2	ZNF732	Bilateria
ZFP2	ZNF595	Bilateria
ZFP2	ZNF141	Bilateria
ZFP2	ZNF718	Bilateria
ZFP2	ZNF117	Bilateria
ZFP2	ZNF493	Bilateria
ZFP2	ZNF629	Bilateria
ZFP2	ZNF727	Bilateria
ZFP2	ZNF695	Bilateria
ZFP2	ZNF738	Bilateria
ZFP2	ZNF85	Bilateria
ZFP2	ZNF681	Bilateria
ZFP2	ZNF682	Bilateria
ZFP2	ZNF736	Bilateria
ZFP2	ZNF678	Bilateria
ZFP2	ZNF724	Bilateria
ZFP2	ZNF189	Bilateria
ZFP2	ZFP3	Bilateria
ZFP2	ZNF71	Bilateria
ZFP2	ZNF121	Bilateria
ZFP2	ZNF345	Bilateria
ZFP2	ZNF436	Bilateria
ZFP2	ZNF883	Bilateria
ZFP2	ZNF460	Bilateria
ZFP2	MZF1	Bilateria
ZFP2	ZNF517	Bilateria
ZFP2	ZNF840P	Bilateria
ZFP2	ZNF713	Bilateria
ZFP2	ZNF814	Bilateria
ZFP2	ZNF250	Bilateria
ZFP2	ZNF699	Bilateria
ZFP2	ZFP82	Bilateria
ZFP2	ZNF540	Bilateria
ZFP2	ZNF484	Bilateria
ZFP2	ZNF672	Bilateria
ZFP2	ZNF432	Bilateria
ZFP2	ZNF175	Bilateria
ZFP2	ZNF502	Bilateria
ZFP2	ZNF621	Bilateria
ZFP2	ZNF320	Bilateria
ZFP2	ZNF239	Bilateria
ZFP2	ZNF534	Bilateria
ZFP2	ZNF354A	Bilateria
ZFP2	ZNF775	Bilateria
ZFP2	ZNF234	Bilateria
ZFP2	ZNF623	Bilateria
ZFP2	ZNF334	Bilateria
ZFP2	ZFP30	Bilateria
ZFP2	ZNF717	Bilateria
ZFP2	ZIM2	Bilateria
ZFP2	ZNF696	Bilateria
ZFP2	ZNF33A	Bilateria
ZFP2	ZNF33B	Bilateria
ZFP2	ZNF836	Bilateria
ZFP2	ZNF835	Bilateria
ZFP2	ZNF317	Bilateria
ZFP2	ZNF275	Bilateria
ZFP2	ZNF32	Bilateria
ZFP2	ZNF577	Bilateria
ZFP2	ZNF138	Bilateria
ZFP2	ZNF93	Bilateria
ZFP2	ZNF157	Bilateria
ZFP2	ZNF229	Bilateria
ZFP2	ZNF146	Bilateria
ZFP2	ZKSCAN8P1	Bilateria
ZFP2	ZNF135	Bilateria
ZFP2	ZNF3	Bilateria
ZFP2	ZNF391	Bilateria
ZFP2	ZNF501	Bilateria
ZFP2	ZNF490	Bilateria
ZFP2	ZNF182	Bilateria
ZFP2	ZNF892	Bilateria
ZFP2	ZNF331	Bilateria
ZFP2	ZNF283	Bilateria
ZFP2	ZNF544	Bilateria
ZFP2	ZNF227	Bilateria
ZFP2	ZNF286A	Bilateria
ZFP2	ZNF74	Bilateria
ZFP2	ZNF790	Bilateria
ZFP2	ZNF841	Bilateria
ZFP2	ZNF415	Bilateria
ZFP2	ZNF300	Bilateria
ZFP2	ZNF630	Bilateria
ZFP2	ZNF26	Bilateria
ZFP2	ZNF267	Bilateria
ZFP2	ZNF658	Bilateria
ZFP2	ZNF383	Bilateria
ZFP2	ZNF829	Bilateria
ZFP2	ZFP1	Bilateria
ZFP2	GLI4	Bilateria
ZFP2	ZNF112	Bilateria
ZFP2	ZNF195	Bilateria
ZFP2	ZNF429	Bilateria
ZFP2	ZNF519	Bilateria
ZFP2	ZNF606	Bilateria
ZFP2	ZNF81	Bilateria
ZFP2	ZNF28	Bilateria
ZFP2	ZNF260	Bilateria
ZFP2	ZNF568	Bilateria
ZFP2	ZNF235	Bilateria
ZFP2	ZNF12	Bilateria
ZFP2	RBAK	Bilateria
ZFP2	ZNF197	Bilateria
ZFP2	ZNF16	Bilateria
ZFP2	ZNF677	Bilateria
ZFP2	ZNF7	Bilateria
ZFP2	ZNF354B	Bilateria
ZFP2	ZNF585A	Bilateria
ZFP2	ZNF585B	Bilateria
ZFP2	ZNF546	Bilateria
ZFP2	ZNF616	Bilateria
ZFP2	ZNF470	Bilateria
ZFP2	ZNF454	Bilateria
ZFP2	ZNF23	Bilateria
ZFP2	ZNF510	Bilateria
ZFP2	ZNF354C	Bilateria
ZFP2	ZNF41	Bilateria
ZFP2	ZNF221	Bilateria
ZFP2	ZNF225	Bilateria
ZFP2	ZNF284	Bilateria
ZFP2	ZNF224	Bilateria
ZFP2	ZNF30	Bilateria
ZFP2	ZFP28	Bilateria
ZFP2	ZNF615	Bilateria
ZFP2	ZNF37A	Bilateria
ZFP2	ZNF565	Bilateria
ZFP2	ZIM3	Bilateria
ZFP2	ZNF471	Bilateria
ZFP2	ZSCAN10	Bilateria
ZFP2	ZNF43	Bilateria
ZFP2	ZNF780A	Bilateria
ZFP2	ZNF268	Bilateria
ZFP2	ZKSCAN5	Bilateria
ZFP2	ZNF879	Bilateria
ZFP2	ZNF624	Bilateria
ZFP2	ZNF571	Bilateria
ZFP2	ZNF605	Bilateria
ZFP2	ZNF780B	Bilateria
ZFP2	ZNF251	Bilateria
L3MBTL3	SAMD13	Bilateria
L3MBTL3	SCMH1	Bilateria
L3MBTL3	PHC2	Bilateria
L3MBTL3	SAMD1	Bilateria
L3MBTL3	SAMD11	Bilateria
L3MBTL3	SFMBT2	Bilateria
L3MBTL3	MBTD1	Bilateria
L3MBTL3	L3MBTL2	Bilateria
L3MBTL3	THAP10	Bilateria
L3MBTL3	SCML2	Bilateria
L3MBTL3	PHC3	Bilateria
L3MBTL3	L3MBTL4	Bilateria
L3MBTL3	SAMD7	Bilateria
L3MBTL3	SCML1	Bilateria
L3MBTL3	PHC1	Bilateria
L3MBTL3	SFMBT1	Bilateria
L3MBTL3	SCML4	Bilateria
L3MBTL3	L3MBTL1	Bilateria
RORB	THRA	Bilateria
RORB	PPARA	Bilateria
RORB	NR1H2	Bilateria
RORB	NR1D1	Bilateria
RORB	PPARG	Bilateria
RORB	VDR	Bilateria
RORB	RARB	Bilateria
RORB	PPARD	Bilateria
RORB	NR1D2	Bilateria
RORB	NR1H3	Bilateria
RORB	RORC	Bilateria
RORB	NR1I3	Bilateria
RORB	NR1H4	Bilateria
RORB	RARG	Bilateria
RORB	THRB	Bilateria
RORB	RARA	Bilateria
RORB	RORA	Bilateria
RORB	NR1I2	Bilateria
SOX18	SOX12	Bilateria
SOX18	SOX21	Bilateria
SOX18	SOX7	Bilateria
SOX18	SOX5	Bilateria
SOX18	SOX14	Bilateria
SOX18	SOX9	Bilateria
SOX18	SOX30	Bilateria
SOX18	SOX10	Bilateria
SOX18	SOX1	Bilateria
SOX18	CFAP65	Bilateria
SOX18	SOX11	Bilateria
SOX18	SOX2	Bilateria
SOX18	SOX3	Bilateria
SOX18	SOX8	Bilateria
SOX18	SOX15	Bilateria
SOX18	SOX13	Bilateria
SOX18	SOX4	Bilateria
SOX18	SRY	Bilateria
SOX18	SOX6	Bilateria
SOX18	SOX17	Bilateria
RHOXF2B	RHOXF2	Homo sapiens
RHOXF2B	PAX2	Bilateria
RHOXF2B	UNCX	Bilateria
RHOXF2B	RAX2	Bilateria
RHOXF2B	DUXB	Bilateria
RHOXF2B	RHOXF1	Bilateria
RHOXF2B	PRRX1	Bilateria
RHOXF2B	PAX1	Bilateria
RHOXF2B	PAX9	Bilateria
RHOXF2B	PAX4	Bilateria
RHOXF2B	VSX2	Bilateria
RHOXF2B	PAX6	Bilateria
RHOXF2B	EVX1	Bilateria
RHOXF2B	ESX1	Bilateria
RHOXF2B	PRRX2	Bilateria
RHOXF2B	OTP	Bilateria
RHOXF2B	MIXL1	Bilateria
RHOXF2B	PROP1	Bilateria
RHOXF2B	HESX1	Bilateria
RHOXF2B	DMBX1	Bilateria
RHOXF2B	SHOX	Bilateria
RHOXF2B	SHOX2	Bilateria
RHOXF2B	PITX1	Bilateria
RHOXF2B	DPRX	Bilateria
RHOXF2B	ARX	Bilateria
RHOXF2B	PAX8	Bilateria
RHOXF2B	GSC2	Bilateria
RHOXF2B	ALX1	Bilateria
RHOXF2B	DRGX	Bilateria
RHOXF2B	PAX7	Bilateria
RHOXF2B	OTX2	Bilateria
RHOXF2B	DUX4L9	Bilateria
RHOXF2B	DUX4	Bilateria
RHOXF2B	PHOX2A	Bilateria
RHOXF2B	ISX	Bilateria
RHOXF2B	RAX	Bilateria
RHOXF2B	PAX5	Bilateria
RHOXF2B	NOBOX	Bilateria
RHOXF2B	CRX	Bilateria
RHOXF2B	PITX2	Bilateria
RHOXF2B	DUXA	Bilateria
RHOXF2B	ARGFX	Bilateria
RHOXF2B	PAX3	Bilateria
RHOXF2B	GSC	Bilateria
RHOXF2B	EVX2	Bilateria
RHOXF2B	OTX1	Bilateria
RHOXF2B	PITX3	Bilateria
RHOXF2B	ALX3	Bilateria
RHOXF2B	PHOX2B	Bilateria
RHOXF2B	SEBOX	Bilateria
RHOXF2B	ALX4	Bilateria
FOXO6	FOXQ1	Opisthokonta
FOXO6	FOXF1	Opisthokonta
FOXO6	FOXI3	Opisthokonta
FOXO6	FOXO3	Opisthokonta
FOXO6	FOXO1	Opisthokonta
FOXO6	FOXB2	Opisthokonta
FOXO6	FOXA1	Opisthokonta
FOXO6	FOXM1	Opisthokonta
FOXO6	FOXA3	Opisthokonta
FOXO6	FOXJ2	Opisthokonta
FOXO6	FOXA2	Opisthokonta
FOXO6	FOXK1	Opisthokonta
FOXO6	FOXJ1	Opisthokonta
FOXO6	FOXK2	Opisthokonta
FOXO6	FOXC1	Opisthokonta
FOXO6	FOXP1	Opisthokonta
FOXO6	FOXH1	Opisthokonta
FOXO6	FOXS1	Opisthokonta
FOXO6	FOXC2	Opisthokonta
FOXO6	FOXD2	Opisthokonta
FOXO6	FOXO4	Opisthokonta
FOXO6	FOXD4L1	Opisthokonta
FOXO6	FOXD4L3	Opisthokonta
FOXO6	FOXD4L4	Opisthokonta
FOXO6	FOXD4L6	Opisthokonta
FOXO6	FOXD4L5	Opisthokonta
FOXO6	FOXD4	Opisthokonta
FOXO6	FOXN1	Opisthokonta
FOXO6	FOXL3	Opisthokonta
FOXO6	FOXR2	Opisthokonta
FOXO6	FOXL1	Opisthokonta
FOXO6	FOXP3	Opisthokonta
FOXO6	FOXI2	Opisthokonta
FOXO6	FOXR1	Opisthokonta
FOXO6	FOXL2	Opisthokonta
FOXO6	FOXD1	Opisthokonta
FOXO6	FOXD3	Opisthokonta
FOXO6	FOXE3	Opisthokonta
FOXO6	FOXE1	Opisthokonta
FOXO6	FOXJ3	Opisthokonta
FOXO6	FOXB1	Opisthokonta
MAFB	NRL	Bilateria
MAFB	MAFK	Bilateria
MAFB	MAFA	Bilateria
MAFB	MAF	Bilateria
MAFB	MAFF	Bilateria
MAFB	MAFG	Bilateria
RXRB	RXRG	Bilateria
RXRB	NR2C1	Bilateria
RXRB	NR2E3	Bilateria
RXRB	NR2E1	Bilateria
RXRB	HNF4A	Bilateria
RXRB	NR2F1	Bilateria
RXRB	NR2F6	Bilateria
RXRB	NR2F2	Bilateria
RXRB	NR2C2	Bilateria
RXRB	RXRA	Bilateria
RXRB	HNF4G	Bilateria
PBX2	MEIS1	Bilateria
PBX2	MEIS2	Bilateria
PBX2	MEIS3	Bilateria
PBX2	MEIS3P2	Bilateria
PBX2	PKNOX2	Bilateria
PBX2	PBX3	Bilateria
PBX2	PBX1	Bilateria
PBX2	TGIF2	Bilateria
PBX2	TGIF1	Bilateria
PBX2	PKNOX1	Bilateria
PBX2	TGIF2LX	Bilateria
PBX2	TGIF2LY	Bilateria
PBX2	PBX4	Bilateria
SP5	KLF4	Bilateria
SP5	KLF13	Bilateria
SP5	KLF10	Bilateria
SP5	KLF15	Bilateria
SP5	KLF2	Bilateria
SP5	KLF8	Bilateria
SP5	KLF6	Bilateria
SP5	KLF14	Bilateria
SP5	SP8	Bilateria
SP5	KLF18	Bilateria
SP5	SP6	Bilateria
SP5	KLF7	Bilateria
SP5	SP9	Bilateria
SP5	KLF17	Bilateria
SP5	SP7	Bilateria
SP5	KLF11	Bilateria
SP5	KLF9	Bilateria
SP5	KLF12	Bilateria
SP5	KLF5	Bilateria
SP5	KLF16	Bilateria
SP5	KLF1	Bilateria
SP5	KLF3	Bilateria
ZBTB12	ZBTB6	Bilateria
ZBTB12	NACC2	Bilateria
ZBTB12	ZNF280C	Bilateria
ZBTB12	ZBTB14	Bilateria
ZBTB12	GFI1B	Bilateria
ZBTB12	ZNF280A	Bilateria
ZBTB12	ZNF580	Bilateria
ZBTB12	ZNF683	Bilateria
ZBTB12	ZNF581	Bilateria
ZBTB12	ZNF280B	Bilateria
ZBTB12	NACC1	Bilateria
ZBTB12	ZBTB26	Bilateria
ZBTB12	ZBTB25	Bilateria
ZBTB12	ZBTB3	Bilateria
ZBTB12	ZNF524	Bilateria
ZBTB12	ZNF280D	Bilateria
ZBTB12	ZBTB46	Bilateria
ZBTB12	GFI1	Bilateria
ZBTB12	ZBTB7B	Bilateria
ZBTB12	FEZF2	Bilateria
ZBTB12	BCL6B	Bilateria
ZBTB12	FEZF1	Bilateria
ZBTB12	ZBTB49	Bilateria
ZBTB12	ZBTB33	Bilateria
ZBTB12	BCL6	Bilateria
ZBTB12	PRDM12	Bilateria
ZBTB12	ZBTB21	Bilateria
ZBTB12	PRDM13	Bilateria
POU5F1	POU5F1B	Hominidae
POU5F1	POU4F3	Bilateria
POU5F1	POU3F2	Bilateria
POU5F1	POU2F3	Bilateria
POU5F1	POU2F2	Bilateria
POU5F1	POU1F1	Bilateria
POU5F1	POU2F1	Bilateria
POU5F1	POU6F1	Bilateria
POU5F1	POU3F4	Bilateria
POU5F1	POU6F2	Bilateria
POU5F1	POU3F3	Bilateria
POU5F1	POU5F2	Bilateria
POU5F1	CCDC160	Bilateria
POU5F1	POU4F1	Bilateria
POU5F1	POU3F1	Bilateria
POU5F1	HDX	Bilateria
POU5F1	POU4F2	Bilateria
ZSCAN5C	ZSCAN1	Bilateria
ZSCAN5C	ZSCAN29	Bilateria
ZSCAN5C	PLAGL2	Bilateria
ZSCAN5C	ZNF641	Bilateria
ZSCAN5C	PLAG1	Bilateria
ZSCAN5C	ZNF18	Bilateria
ZSCAN5C	ZNF496	Bilateria
ZSCAN5C	ZSCAN5B	Bilateria
ZSCAN5C	ZNF444	Bilateria
ZSCAN5C	OVOL1	Bilateria
ZSCAN5C	SCAND1	Bilateria
ZSCAN5C	ZNF202	Bilateria
ZSCAN5C	OVOL2	Bilateria
ZSCAN5C	ZNF131	Bilateria
ZSCAN5C	ZKSCAN2	Bilateria
ZSCAN5C	ZNF518B	Bilateria
ZSCAN5C	ZSCAN32	Bilateria
ZSCAN5C	ZNF518A	Bilateria
ZSCAN5C	OVOL3	Bilateria
ZSCAN5C	ZSCAN18	Bilateria
ZSCAN5C	ZNF770	Bilateria
ZSCAN5C	ZNF446	Bilateria
ZSCAN5C	REST	Bilateria
ZSCAN5C	ZNF576	Bilateria
ZSCAN5C	PLAGL1	Bilateria
ZSCAN5C	PEG3	Bilateria
ZSCAN5C	ZNF274	Bilateria
ZSCAN5C	ZNF174	Bilateria
ZSCAN5C	ZSCAN5A	Catarrhini
DPRX	PAX2	Bilateria
DPRX	UNCX	Bilateria
DPRX	RAX2	Bilateria
DPRX	DUXB	Bilateria
DPRX	RHOXF1	Bilateria
DPRX	PRRX1	Bilateria
DPRX	PAX1	Bilateria
DPRX	PAX9	Bilateria
DPRX	PAX4	Bilateria
DPRX	VSX2	Bilateria
DPRX	PAX6	Bilateria
DPRX	EVX1	Bilateria
DPRX	ESX1	Bilateria
DPRX	PRRX2	Bilateria
DPRX	OTP	Bilateria
DPRX	MIXL1	Bilateria
DPRX	PROP1	Bilateria
DPRX	HESX1	Bilateria
DPRX	DMBX1	Bilateria
DPRX	SHOX	Bilateria
DPRX	SHOX2	Bilateria
DPRX	PITX1	Bilateria
DPRX	ARX	Bilateria
DPRX	PAX8	Bilateria
DPRX	GSC2	Bilateria
DPRX	ALX1	Bilateria
DPRX	DRGX	Bilateria
DPRX	PAX7	Bilateria
DPRX	OTX2	Bilateria
DPRX	DUX4L9	Bilateria
DPRX	DUX4	Bilateria
DPRX	PHOX2A	Bilateria
DPRX	ISX	Bilateria
DPRX	RAX	Bilateria
DPRX	PAX5	Bilateria
DPRX	NOBOX	Bilateria
DPRX	CRX	Bilateria
DPRX	PITX2	Bilateria
DPRX	DUXA	Bilateria
DPRX	ARGFX	Bilateria
DPRX	PAX3	Bilateria
DPRX	RHOXF2	Bilateria
DPRX	RHOXF2B	Bilateria
DPRX	GSC	Bilateria
DPRX	EVX2	Bilateria
DPRX	OTX1	Bilateria
DPRX	PITX3	Bilateria
DPRX	ALX3	Bilateria
DPRX	PHOX2B	Bilateria
DPRX	SEBOX	Bilateria
DPRX	ALX4	Bilateria
FOXB2	FOXQ1	Opisthokonta
FOXB2	FOXF1	Opisthokonta
FOXB2	FOXI3	Opisthokonta
FOXB2	FOXO3	Opisthokonta
FOXB2	FOXO1	Opisthokonta
FOXB2	FOXA1	Opisthokonta
FOXB2	FOXM1	Opisthokonta
FOXB2	FOXA3	Opisthokonta
FOXB2	FOXJ2	Opisthokonta
FOXB2	FOXA2	Opisthokonta
FOXB2	FOXK1	Opisthokonta
FOXB2	FOXO6	Opisthokonta
FOXB2	FOXJ1	Opisthokonta
FOXB2	FOXK2	Opisthokonta
FOXB2	FOXC1	Opisthokonta
FOXB2	FOXP1	Opisthokonta
FOXB2	FOXH1	Opisthokonta
FOXB2	FOXS1	Opisthokonta
FOXB2	FOXC2	Opisthokonta
FOXB2	FOXD2	Opisthokonta
FOXB2	FOXO4	Opisthokonta
FOXB2	FOXD4L1	Opisthokonta
FOXB2	FOXD4L3	Opisthokonta
FOXB2	FOXD4L4	Opisthokonta
FOXB2	FOXD4L6	Opisthokonta
FOXB2	FOXD4L5	Opisthokonta
FOXB2	FOXD4	Opisthokonta
FOXB2	FOXN1	Opisthokonta
FOXB2	FOXL3	Opisthokonta
FOXB2	FOXR2	Opisthokonta
FOXB2	FOXL1	Opisthokonta
FOXB2	FOXP3	Opisthokonta
FOXB2	FOXI2	Opisthokonta
